"","StartDate","EndDate","Duration_inSeconds_","RecordedDate","consent","affiliation","affiliation_4_TEXT","vote","PrefCand_election_day","preferred_candidate_3_TEXT","PrefStrength_election_day","PrefCand_present","preferred_now_3_TEXT","PrefStrength_present","WinCount","WinCount_confidence","WinElectoral","WinElectoral_confidence","WinFraudless","WinFraudless_confidence","PopVoteShareBiden","PopVoteShareBidenNoFraud","NextPresident","NextPresidentConf","attention_check_4","fraud_prob_order_B_T_1","fraud_prob_order_B_T_2","fraud_prob_order_T_B_1","fraud_prob_order_T_B_2","FraudPercent","fraud_benefit_T_B_1","fraud_benefit_B_T_1","FraudActivities","FraudActivities_free_text","ImpactElectoralManipulationPreElection","ImpactVoteFraud","ImpactBallotFraud","ImpactMailFraud","ImpactElectronicSystems","ImpactMisrecording","ImpactMisreporting","ImpactSocialMediaFalseNews","ImpactRightMediaFalseNews","ImpactLeftMediaFalseNews","ImpactNewsAggregFalseNews","fraud_type_ben_T_B_5","fraud_type_ben_T_B_6","fraud_type_ben_T_B_7","fraud_type_ben_T_B_8","fraud_type_ben_T_B_9","fraud_type_ben_T_B_10","fraud_type_ben_T_B_11","fraud_type_ben_T_B_13","fraud_type_ben_T_B_2","fraud_type_ben_T_B_3","fraud_type_ben_T_B_4","fraud_type_ben_B_T_5","fraud_type_ben_B_T_6","fraud_type_ben_B_T_7","fraud_type_ben_B_T_8","fraud_type_ben_B_T_9","fraud_type_ben_B_T_10","fraud_type_ben_B_T_11","fraud_type_ben_B_T_13","fraud_type_ben_B_T_2","fraud_type_ben_B_T_3","fraud_type_ben_B_T_4","citizenship","gender","age","state","order","entry_num","exclude","exclude_reason","participant_num","FraudProbCatBiden","FraudProbCatTrump","Fraudbenefitrump","BenefitRightMediaFalseNews","BenefitLeftMediaFalseNews","BenefitNewsAggregFalseNews","BenefitElectoralManipulationPreElection","BenefitVoteFraud","BenefitBallotFraud","BenefitMailFraud","BenefitElectronicSystems","BenefitMisrecording","BenefitMisreporting","BenefitSocialMediaFalseNews","PopVoteShareBidenChange","original_other"
"649","20210120T063124","20210120T063413",169,2021-01-20 06:34:14,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,55,55,"Joe Biden",100,100,"Extremely unlikely","Unlikely",NA,NA,0,NA,52,"Ballot manipulation or ballot-box stuffing
,Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,0,0,0,0,0,0,0,72,55,32,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","100","100","100","100","51","51","100","100","45","51","Yes","Male",29,"Pennsylvania",669,1,FALSE,NA,1038,"Extremely unlikely","Unlikely",52,100,45,51,51,100,100,100,100,51,51,100,0,FALSE
"650","20210120T062913","20210120T063421",307,2021-01-20 06:34:21,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,54,54,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,"46",NA,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,False news stories by ""right-wing"" media",NA,27,0,0,0,0,1,0,58,97,0,0,43,50,50,50,51,51,50,4,0,52,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",53,"New Jersey",670,1,FALSE,NA,974,"Extremely unlikely","Extremely unlikely",54,100,48,50,57,50,50,50,49,49,50,96,0,FALSE
"651","20210120T062712","20210120T063429",436,2021-01-20 06:34:29,"Yes","Dem",NA,"No","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,40,40,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely likely",0,"50",NA,"Electorate manipulation prior to election day,Tampering with electronic voting systems",NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","50","50","50","50","50","50","50","50","50","50","Yes","Female",43,"Massachusetts",671,1,FALSE,NA,280,"Extremely likely","Extremely unlikely",50,50,50,50,50,50,50,50,50,50,50,50,0,FALSE
"652","20210120T062940","20210120T063436",295,2021-01-20 06:34:37,"Yes","Rep",NA,"Yes","Rep",NA,85,"Rep",NA,52,"Joe Biden",65,"Joe Biden",100,"Don't know",50,53,51,"Joe Biden",100,100,"Likely","Extremely unlikely",NA,NA,1,NA,0,"Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
",NA,0,0,0,1,0,0,0,0,0,0,0,50,82,82,83,51,51,50,51,51,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",63,"Kansas",672,1,FALSE,NA,1734,"Likely","Extremely unlikely",0,49,49,49,50,18,18,17,49,49,50,49,-2,FALSE
"653","20210120T062433","20210120T063542",669,2021-01-20 06:35:43,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,55,55,"Joe Biden",100,100,NA,NA,"Unlikely","Unlikely",1,NA,50,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Mis-recording of votes by state vote-counters and state electoral officials
",NA,1,1,1,6,1,1,1,9,19,9,8,49,49,50,50,51,49,51,42,32,64,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",30,"Florida",673,1,FALSE,NA,1554,"Unlikely","Unlikely",50,68,36,47,51,51,50,50,49,51,49,58,0,FALSE
"654","20210120T062254","20210120T063557",782,2021-01-20 06:35:57,"Yes","Ind",NA,"No","Dem",NA,38,"Dem",NA,62,"Joe Biden",72,"Joe Biden",80,"Dem",62,60,40,"Joe Biden",90,100,NA,NA,"Unlikely","Unlikely",3,"57",NA,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,False news stories by ""right-wing"" media,False news stories by ""left-wing"" media",NA,8,13,8,7,4,3,1,3,9,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","48","48","46","48","48","48","93","94","46","57","Yes","Female",68,"Delaware",674,1,FALSE,NA,1168,"Unlikely","Unlikely",43,94,46,57,41,48,48,46,48,48,48,93,-20,FALSE
"655","20210120T063124","20210120T063629",304,2021-01-20 06:36:29,"Yes","Rep",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,69,86,"Joe Biden",100,100,"Unlikely","Likely",NA,NA,7,NA,51,"Social media campaigns spreading false information,False news stories by ""right-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,15,7,12,19,14,9,8,64,83,35,63,35,34,34,37,32,25,37,28,4,41,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",55,"Florida",675,1,FALSE,NA,721,"Unlikely","Likely",51,96,59,64,65,66,66,63,68,75,63,72,17,FALSE
"656","20210120T063334","20210120T063652",198,2021-01-20 06:36:53,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Don't know",0,"Joe Biden",100,"Rep",100,56,33,"Joe Biden",100,100,"Extremely likely","Extremely unlikely",NA,NA,40,"100",NA,"Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Mis-recording of votes by state vote-counters and state electoral officials
",NA,0,100,100,100,23,100,100,0,0,100,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","100","0","0","Yes","Female",49,"Texas",676,1,FALSE,NA,1005,"Extremely likely","Extremely unlikely",0,100,0,0,0,0,0,0,0,0,0,0,-23,FALSE
"657","20210120T063454","20210120T063810",195,2021-01-20 06:38:10,"Yes","Dem",NA,"Yes","Rep",NA,38,"Other",NA,21,"Joe Biden",86,"Joe Biden",88,"Don't know",89,55,56,"Joe Biden",92,100,"Likely","Unlikely",NA,NA,19,NA,16,"Mail-in ballot fraud
,Mis-recording of votes by state vote-counters and state electoral officials
",NA,18,20,63,64,5,64,64,9,10,11,12,51,51,60,59,51,60,57,51,51,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",40,"Alabama",677,1,FALSE,NA,508,"Likely","Unlikely",16,49,49,49,49,49,40,41,49,40,43,49,1,FALSE
"658","20210120T063555","20210120T063826",151,2021-01-20 06:38:27,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,100,100,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,NA,100,"False news stories by ""right-wing"" media",NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","2","0","0","1","1","0","60","0","0","Yes","Male",30,NA,678,1,FALSE,NA,1642,"Extremely unlikely","Extremely unlikely",100,60,0,0,0,0,2,0,0,1,1,0,0,FALSE
"659","20210120T063445","20210120T063903",258,2021-01-20 06:39:04,"Yes","Dem",NA,"Yes","Dem",NA,61,"Dem",NA,62,"Joe Biden",100,"Joe Biden",100,"Dem",100,60,60,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,"33",NA,"Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials",NA,0,0,0,0,0,2,2,0,0,0,0,49,48,42,50,45,43,41,30,38,60,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",37,"Colorado",679,1,FALSE,NA,501,"Extremely unlikely","Extremely unlikely",67,62,40,50,51,52,58,50,55,57,59,70,0,FALSE
"660","20210120T063630","20210120T063904",154,2021-01-20 06:39:05,"Yes","Dem",NA,"Yes","Other","Jorgensen",50,"Other",NA,60,"Joe Biden",50,"Joe Biden",70,"Rep",51,50,43,"Joe Biden",100,100,NA,NA,"Unlikely","Likely",84,"88",NA,"Vote buying / voter impersonation / misuse of proxy votes,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-reporting of final vote counts by state electoral officials",NA,78,82,78,77,59,51,51,72,74,76,69,63,62,56,80,72,51,51,51,51,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",34,"Indiana",680,1,FALSE,NA,1552,"Likely","Unlikely",12,49,49,49,37,38,44,20,28,49,49,49,-7,TRUE
"661","20210120T063037","20210120T063918",520,2021-01-20 06:39:18,"Yes","Ind",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,46,40,"Joe Biden",100,100,NA,NA,"Unlikely","Unlikely",0,"50",NA,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Mail-in ballot fraud
,Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,92,18,6,77,11,12,2,93,97,9,88,40,39,36,37,38,35,38,17,13,63,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",32,"Ohio",681,1,FALSE,NA,1650,"Unlikely","Unlikely",50,87,37,79,60,61,64,63,62,65,62,83,-6,FALSE
"662","20210120T062136","20210120T063933",1077,2021-01-20 06:39:34,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,60,61,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,"50",NA,"Mail-in ballot fraud
,Tampering with electronic voting systems,Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,0,0,0,0,0,0,100,100,100,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","51","51","51","51","51","51","100","100","11","10","Yes","Male",67,"New York",682,1,FALSE,NA,442,"Extremely unlikely","Extremely unlikely",50,100,11,10,51,51,51,51,51,51,51,100,1,FALSE
"663","20210120T063251","20210120T063955",423,2021-01-20 06:39:55,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Joe Biden",0,"Joe Biden",0,"Rep",100,46,57,"Joe Biden",0,100,NA,NA,"Extremely unlikely","Extremely likely",25,NA,0,"Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,False news stories by ""left-wing"" media",NA,0,11,100,100,100,8,9,7,6,87,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","15","0","0","0","47","45","46","50","0","48","Yes","Female",54,"Mississippi",683,1,FALSE,NA,104,"Extremely likely","Extremely unlikely",0,50,0,48,49,15,0,0,0,47,45,46,11,FALSE
"664","20210120T062518","20210120T064015",897,2021-01-20 06:40:15,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,60,60,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,"50",NA,"Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,0,0,0,0,0,0,0,28,29,0,0,51,51,51,51,51,51,51,18,18,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",34,"Pennsylvania",684,1,FALSE,NA,1264,"Extremely unlikely","Extremely unlikely",50,82,49,49,49,49,49,49,49,49,49,82,0,FALSE
"665","20210120T063536","20210120T064106",329,2021-01-20 06:41:06,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,70,70,"Joe Biden",99,100,NA,NA,"Extremely unlikely","Extremely unlikely",0,"48",NA,"Other (please explain)
","There was no fraud",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","51","51","51","51","51","51","72","72","51","51","Yes","Male",64,"Washington",685,1,FALSE,NA,1498,"Extremely unlikely","Extremely unlikely",52,72,51,51,51,51,51,51,51,51,51,72,0,FALSE
"666","20210120T063557","20210120T064157",359,2021-01-20 06:41:57,"Yes","Ind",NA,"Yes","Other",NA,100,"Other",NA,100,"Joe Biden",99,"Joe Biden",100,"Don't know",50,52,52,"Joe Biden",100,100,"Unlikely","Unlikely",NA,NA,2,NA,50,"Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials",NA,0,3,3,2,3,11,9,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","51","51","51","49","50","51","51","59","43","51","Yes","Male",47,"Florida",686,1,FALSE,NA,1719,"Unlikely","Unlikely",50,59,43,51,51,51,51,51,49,50,51,51,0,TRUE
"667","20210120T063718","20210120T064211",293,2021-01-20 06:42:11,"Yes","Ind",NA,"Yes","Dem",NA,87,"Dem",NA,90,"Joe Biden",88,"Joe Biden",86,"Dem",88,35,58,"Joe Biden",92,100,"Unlikely","Likely",NA,NA,2,"0",NA,"Electorate manipulation prior to election day,Mail-in ballot fraud
,Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,62,5,4,4,4,4,69,83,91,66,43,13,7,5,2,2,7,4,85,89,59,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",59,"Massachusetts",687,1,FALSE,NA,933,"Unlikely","Likely",100,11,41,58,87,93,95,98,98,93,96,15,23,FALSE
"668","20210120T063956","20210120T064307",191,2021-01-20 06:43:08,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,54,54,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,1,NA,100,"Electorate manipulation prior to election day,Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,10,0,0,0,0,0,0,8,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100","100","100","100","100","100","100","100","100","100","100","Yes","Male",34,"Kentucky",688,1,FALSE,NA,1450,"Extremely unlikely","Extremely unlikely",100,100,100,100,100,100,100,100,100,100,100,100,0,FALSE
"669","20210120T063809","20210120T064346",337,2021-01-20 06:43:47,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,60,60,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,NA,51,"Ballot manipulation or ballot-box stuffing
,Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,0,0,0,0,0,0,0,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","53","51","46","53","46","55","86","73","33","36","Yes","Male",35,"Virginia",689,1,FALSE,NA,819,"Extremely unlikely","Extremely unlikely",51,73,33,36,0,53,51,46,53,46,55,86,0,FALSE
"670","20210120T063913","20210120T064452",338,2021-01-20 06:44:52,"Yes","Dem",NA,"Yes","Dem",NA,82,"Dem",NA,81,"Joe Biden",73,"Joe Biden",73,"Dem",97,66,80,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Likely",21,"41",NA,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,19,64,63,80,63,31,38,70,68,39,78,56,44,34,26,34,39,34,38,37,34,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",39,"South Carolina",690,1,FALSE,NA,1147,"Likely","Extremely unlikely",59,63,66,68,44,56,66,74,66,61,66,62,14,FALSE
"671","20210120T063625","20210120T064504",518,2021-01-20 06:45:04,"Yes","Dem",NA,"Yes","Dem",NA,87,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,93,95,"Joe Biden",100,100,NA,NA,"Likely","Unlikely",6,NA,93,"Vote buying / voter impersonation / misuse of proxy votes",NA,23,79,9,2,7,7,3,90,70,10,14,12,11,11,11,10,9,9,9,11,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",26,"Virginia",691,1,FALSE,NA,420,"Unlikely","Likely",93,89,91,88,88,89,89,89,90,91,91,91,2,FALSE
"672","20210120T064151","20210120T064546",234,2021-01-20 06:45:46,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",96,"Joe Biden",94,"Dem",100,67,73,"Joe Biden",100,100,"Unlikely","Unlikely",NA,NA,3,NA,52,"Vote buying / voter impersonation / misuse of proxy votes,Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials,False news stories by ""right-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,1,8,0,0,0,7,7,1,13,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","54","53","52","53","52","52","53","86","46","55","Yes","Female",34,"Illinois",692,1,FALSE,NA,1347,"Unlikely","Unlikely",52,86,46,55,53,54,53,52,53,52,52,53,6,FALSE
"673","20210120T064341","20210120T064711",209,2021-01-20 06:47:12,"Yes","Ind",NA,"No","Rep",NA,32,"Rep",NA,13,"Donald Trump",31,"Joe Biden",74,"Dem",70,37,64,"Joe Biden",100,100,NA,NA,"Likely","Likely",27,NA,27,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Mis-reporting of final vote counts by state electoral officials,Social media campaigns spreading false information,False news stories by ""right-wing"" media",NA,64,65,74,72,73,81,81,76,73,80,65,25,33,33,34,63,76,73,38,31,65,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",22,"Louisiana",693,1,FALSE,NA,498,"Likely","Likely",27,69,35,43,75,67,67,66,37,24,27,62,27,FALSE
"674","20210120T064304","20210120T064715",250,2021-01-20 06:47:15,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,81,81,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,0,"0",NA,"Electorate manipulation prior to election day,Mail-in ballot fraud
",NA,0,0,0,0,0,0,0,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100","100","100","100","100","100","100","100","100","100","100","Yes","Male",55,"Pennsylvania",694,1,FALSE,NA,1529,"Extremely unlikely","Extremely unlikely",100,100,100,100,100,100,100,100,100,100,100,100,0,FALSE
"675","20210120T064455","20210120T064832",216,2021-01-20 06:48:32,"Yes","Rep",NA,"Yes","Rep",NA,9,"Dem",NA,17,"Joe Biden",80,"Joe Biden",88,"Dem",59,61,61,"Joe Biden",97,100,NA,NA,"Unlikely","Unlikely",18,"81",NA,"Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,39,87,99,98,40,28,28,71,33,32,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","22","8","10","42","46","43","25","35","82","44","Yes","Female",31,"Texas",695,1,FALSE,NA,867,"Unlikely","Unlikely",19,35,82,44,25,22,8,10,42,46,43,25,0,FALSE
"676","20210120T064525","20210120T064850",205,2021-01-20 06:48:50,"Yes","Rep",NA,"Yes","Dem",NA,52,"Dem",NA,52,"Don't know",52,"Joe Biden",100,"Don't know",52,69,52,"Joe Biden",99,100,NA,NA,"Likely","Likely",8,"100",NA,"Tampering with electronic voting systems",NA,95,95,90,89,97,96,96,98,97,94,96,98,100,96,98,97,99,98,98,100,98,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",83,"Florida",696,1,FALSE,NA,198,"Likely","Likely",0,0,2,1,2,0,4,2,3,1,2,2,-17,FALSE
"677","20210120T064117","20210120T064951",513,2021-01-20 06:49:51,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,59,63,"Joe Biden",100,100,NA,NA,"Unlikely","Extremely unlikely",3,"0",NA,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Social media campaigns spreading false information,False news stories by ""right-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,83,5,2,0,0,0,0,61,84,1,65,0,0,0,0,0,15,0,0,0,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",57,"California",697,1,FALSE,NA,1649,"Extremely unlikely","Unlikely",100,100,55,100,100,100,100,100,100,85,100,100,4,FALSE
"678","20210120T064659","20210120T065018",198,2021-01-20 06:50:19,"Yes","Dem",NA,"No","Dem",NA,64,"Dem",NA,69,"Joe Biden",99,"Joe Biden",99,"Dem",98,84,85,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,2,NA,65,"Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,False news stories by ""right-wing"" media",NA,6,4,4,2,2,2,3,12,72,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","69","68","63","67","63","65","62","87","60","56","Yes","Female",47,"North Carolina",698,1,FALSE,NA,1019,"Extremely unlikely","Extremely unlikely",65,87,60,56,69,69,68,63,67,63,65,62,1,FALSE
"679","20210120T064314","20210120T065022",427,2021-01-20 06:50:23,"Yes","Ind",NA,"No","Other","Jo Jorgenson",57,"Rep",NA,78,"Joe Biden",56,"Joe Biden",49,"Don't know",51,45,40,"Joe Biden",100,100,NA,NA,"Extremely unlikely","Likely",10,NA,0,"Electorate manipulation prior to election day,Mail-in ballot fraud
,Social media campaigns spreading false information,False news stories by ""right-wing"" media,False news stories by ""left-wing"" media",NA,45,50,47,51,51,20,14,15,37,36,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","Yes","Female",32,"Ohio",699,1,FALSE,NA,334,"Likely","Extremely unlikely",0,0,0,0,0,0,0,0,0,0,0,0,-5,FALSE
"680","20210120T064608","20210120T065033",264,2021-01-20 06:50:33,"Yes","Dem",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,55,55,"Joe Biden",100,100,"Extremely unlikely","Extremely unlikely",NA,NA,1,"49",NA,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Social media campaigns spreading false information,False news stories by ""right-wing"" media,False news stories by ""left-wing"" media",NA,71,5,2,2,2,2,2,59,68,16,4,24,47,48,48,49,50,50,23,0,100,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female",34,"Massachusetts",700,1,FALSE,NA,352,"Extremely unlikely","Extremely unlikely",51,100,0,50,76,53,52,52,51,50,50,77,0,FALSE
"681","20210120T064412","20210120T065049",397,2021-01-20 06:50:50,"Yes","Ind",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Don't know",80,"Don't know",80,"Rep",100,51,49,"Joe Biden",100,100,"Likely","Unlikely",NA,NA,8,NA,0,"Mail-in ballot fraud
,Tampering with electronic voting systems",NA,10,7,6,100,100,8,10,49,49,49,11,51,51,51,100,100,50,50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",66,"Colorado",701,1,FALSE,NA,1673,"Likely","Unlikely",0,50,50,50,49,49,49,0,0,50,50,50,-2,FALSE
"682","20210120T064518","20210120T065051",333,2021-01-20 06:50:52,"Yes","Rep",NA,"Yes","Rep",NA,100,"Rep",NA,100,"Donald Trump",100,"Donald Trump",100,"Rep",100,0,0,"Donald Trump",100,100,NA,NA,"Extremely unlikely","Extremely likely",89,"100",NA,"Electorate manipulation prior to election day,Vote buying / voter impersonation / misuse of proxy votes,Ballot manipulation or ballot-box stuffing
,Mail-in ballot fraud
,Tampering with electronic voting systems,Mis-recording of votes by state vote-counters and state electoral officials
,Mis-reporting of final vote counts by state electoral officials,Social media campaigns spreading false information,False news stories by ""left-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press),Other (please explain)
","ballot harvesting",99,100,100,100,100,100,92,100,0,100,100,100,100,100,100,100,100,100,100,50,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male",61,"Florida",702,1,FALSE,NA,203,"Extremely likely","Extremely unlikely",0,50,0,0,0,0,0,0,0,0,0,0,0,FALSE
"683","20210120T064135","20210120T065106",571,2021-01-20 06:51:06,"Yes","Ind",NA,"Yes","Dem",NA,100,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,72,72,"Joe Biden",100,100,"Extremely unlikely","Likely",NA,NA,1,NA,85,"Vote buying / voter impersonation / misuse of proxy votes,Social media campaigns spreading false information,False news stories by ""right-wing"" media,False news stories by news aggregator services (e.g., Reuters, Allied Press)",NA,0,19,0,2,0,0,7,39,2,10,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","100","87","58","50","71","84","100","36","100","100","Yes","Female",42,"Florida",703,1,FALSE,NA,1706,"Extremely unlikely","Likely",85,36,100,100,88,100,87,58,50,71,84,100,0,FALSE
"684","20210120T064750","20210120T065111",200,2021-01-20 06:51:12,"Yes","Rep",NA,"Yes","Dem",NA,94,"Dem",NA,100,"Joe Biden",100,"Joe Biden",100,"Dem",100,63,68,"Joe Biden",100,100,"Unlikely","Extremely unlikely",NA,NA,5,"50",NA,"Mail-in ballot fraud
,Social media campaigns spreading false information",NA,0,1,1,8,0,0,0,16,8,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","51","51","51","57","51","51","73","37","40","37","Yes","Female",50,"Arkansas",704,1,FALSE,NA,1312,"Unlikely","Extremely unlikely",50,37,40,37,51,51,51,51,57,51,51,73,5,FALSE
